issue_date,condition,color_type,length(m),height(cm),X1,X2,pet_category,Split(-)(issue_date)_0,Split(-)(issue_date)_1,Split(-)(issue_date)_2,Split(-)(listing_date)_0,Split(-)(listing_date)_1,Split(:)(listing_date)_0,Split(:)(listing_date)_1,Split( )(listing_date)_0,Split( )(listing_date)_1,Split( )(color_type)_0,"ExtractNumber(:(?:\d*[.,]\d+)|(?:\d+[.,]?))(?:[Ee][+-)(pet_id)_0","ExtractNumber(:(?:\d*[.,]\d+)|(?:\d+[.,]?))(?:[Ee][+-)(issue_date)_0",ExtractNumber((\d{2}))(issue_date)_0,"ExtractNumber(:(?:\d*[.,]\d+)|(?:\d+[.,]?))(?:[Ee][+-)(listing_date)_0",ExtractNumber((\d{2}))(listing_date)_0,OneHot()(X2)_0,OneHot()(X2)_1,OneHot()(X2)_4,OneHot()(X2)_7,OneHot()(X2)_9
2017-07-13 00:00:00,2.0,Brown,0.6,50.0,0,7,2,2017,07,13 00:00:00,2018,08,2018-08-02 14,10,2018-08-02,14:10:00,Brown,67921.0,2017.0,7.0,2018.0,8.0,0,0,0,1,0
2013-09-23 00:00:00,2.0,Black,0.3,15.34,13,9,2,2013,09,23 00:00:00,2018,10,2018-10-13 15,05,2018-10-13,15:05:00,Black,59780.0,2013.0,9.0,2018.0,10.0,0,0,0,0,1
2016-06-13 00:00:00,nan,Black,0.22,29.5,9,2,4,2016,06,13 00:00:00,2016,08,2016-08-03 07,59,2016-08-03,07:59:00,Black,72271.0,2016.0,6.0,2016.0,8.0,0,0,0,0,0
2017-12-01 00:00:00,1.0,Brown Tabby,0.39,24.26,0,1,1,2017,12,01 00:00:00,2018,03,2018-03-10 17,31,2018-03-10,17:31:00,Brown,55527.0,2017.0,12.0,2018.0,3.0,0,1,0,0,0
2017-12-07 00:00:00,1.0,Blue,0.29,15.24,0,1,2,2017,12,07 00:00:00,2018,12,2018-12-31 17,18,2018-12-31,17:18:00,Blue,67460.0,2017.0,12.0,2018.0,12.0,0,1,0,0,0
2015-06-25 00:00:00,1.0,White,0.05,34.46,0,1,2,2015,06,25 00:00:00,2016,08,2016-08-26 13,24,2016-08-26,13:24:00,White,72857.0,2015.0,6.0,2016.0,8.0,0,1,0,0,0
2017-09-07 00:00:00,2.0,Brown Brindle,0.76,29.08,18,4,2,2017,09,07 00:00:00,2018,01,2018-01-28 10,47,2018-01-28,10:47:00,Brown,59849.0,2017.0,9.0,2018.0,1.0,0,0,1,0,0
2007-10-02 00:00:00,0.0,Tan,0.48,16.58,18,4,2,2007,10,02 00:00:00,2017,10,2017-10-22 14,36,2017-10-22,14:36:00,Tan,63904.0,2007.0,10.0,2017.0,10.0,0,0,1,0,0
2018-03-20 00:00:00,0.0,White,0.04,7.94,0,1,2,2018,03,20 00:00:00,2019,02,2019-02-11 17,09,2019-02-11,17:09:00,White,57508.0,2018.0,3.0,2019.0,2.0,0,1,0,0,0
2017-02-12 00:00:00,0.0,Tortie,0.99,13.77,0,7,1,2017,02,12 00:00:00,2018,03,2018-03-10 11,03,2018-03-10,11:03:00,Tortie,67160.0,2017.0,2.0,2018.0,3.0,0,0,0,1,0
2016-05-08 00:00:00,2.0,Blue Merle,0.76,41.09,13,9,2,2016,05,08 00:00:00,2017,06,2017-06-24 13,46,2017-06-24,13:46:00,Blue,59206.0,2016.0,5.0,2017.0,6.0,0,0,0,0,1
2016-07-29 00:00:00,2.0,Tan,0.81,40.55,0,1,2,2016,07,29 00:00:00,2017,08,2017-08-31 18,25,2017-08-31,18:25:00,Tan,64341.0,2016.0,7.0,2017.0,8.0,0,1,0,0,0
2015-05-05 00:00:00,1.0,Black Brindle,0.45,21.42,13,9,2,2015,05,05 00:00:00,2016,07,2016-07-15 17,37,2016-07-15,17:37:00,Black,60144.0,2015.0,5.0,2016.0,7.0,0,0,0,0,1
2015-11-04 00:00:00,1.0,Black,0.02,13.61,0,1,2,2015,11,04 00:00:00,2017,12,2017-12-20 19,07,2017-12-20,19:07:00,Black,70887.0,2015.0,11.0,2017.0,12.0,0,1,0,0,0
2014-11-28 00:00:00,1.0,Black,0.41,12.52,13,9,1,2014,11,28 00:00:00,2018,01,2018-01-02 14,37,2018-01-02,14:37:00,Black,56074.0,2014.0,11.0,2018.0,1.0,0,0,0,0,1
2016-10-28 00:00:00,2.0,Orange Tabby,0.37,5.17,15,4,1,2016,10,28 00:00:00,2017,08,2017-08-19 08,44,2017-08-19,08:44:00,Orange,64596.0,2016.0,10.0,2017.0,8.0,0,0,1,0,0
2017-12-17 00:00:00,1.0,Orange Tabby,0.96,31.43,0,1,1,2017,12,17 00:00:00,2018,03,2018-03-03 19,20,2018-03-03,19:20:00,Orange,61482.0,2017.0,12.0,2018.0,3.0,0,1,0,0,0
2016-04-12 00:00:00,1.0,Blue Tick,0.85,32.36,0,1,2,2016,04,12 00:00:00,2019,05,2019-05-09 15,53,2019-05-09,15:53:00,Blue,76704.0,2016.0,4.0,2019.0,5.0,0,1,0,0,0
2007-10-17 00:00:00,1.0,Brown Tabby,0.85,5.6,0,1,1,2007,10,17 00:00:00,2019,04,2019-04-08 17,49,2019-04-08,17:49:00,Brown,75409.0,2007.0,10.0,2019.0,4.0,0,1,0,0,0
2013-06-17 00:00:00,0.0,Black,0.04,38.71,0,7,2,2013,06,17 00:00:00,2019,04,2019-04-22 18,01,2019-04-22,18:01:00,Black,75982.0,2013.0,6.0,2019.0,4.0,0,0,0,1,0
2009-08-15 00:00:00,1.0,Brown,0.73,7.42,0,1,2,2009,08,15 00:00:00,2016,09,2016-09-10 13,42,2016-09-10,13:42:00,Brown,72524.0,2009.0,8.0,2016.0,9.0,0,1,0,0,0
2018-06-12 00:00:00,0.0,Brown Tabby,0.41,49.36,7,1,1,2018,06,12 00:00:00,2018,12,2018-12-04 18,29,2018-12-04,18:29:00,Brown,72520.0,2018.0,6.0,2018.0,12.0,0,1,0,0,0
2017-10-09 00:00:00,1.0,Brown Tabby,0.12,41.02,0,1,1,2017,10,09 00:00:00,2018,01,2018-01-03 17,28,2018-01-03,17:28:00,Brown,73087.0,2017.0,10.0,2018.0,1.0,0,1,0,0,0
2006-01-05 00:00:00,0.0,Tan,0.9,30.26,18,4,2,2006,01,05 00:00:00,2016,10,2016-10-25 17,37,2016-10-25,17:37:00,Tan,63052.0,2006.0,1.0,2016.0,10.0,0,0,1,0,0
2017-08-22 00:00:00,1.0,Black,0.67,17.87,0,1,1,2017,08,22 00:00:00,2017,12,2017-12-27 17,46,2017-12-27,17:46:00,Black,66668.0,2017.0,8.0,2017.0,12.0,0,1,0,0,0
2018-06-14 00:00:00,0.0,Black,0.14,32.48,0,1,2,2018,06,14 00:00:00,2018,10,2018-10-12 18,17,2018-10-12,18:17:00,Black,51925.0,2018.0,6.0,2018.0,10.0,0,1,0,0,0
2017-11-03 00:00:00,2.0,Black,0.84,27.35,13,9,1,2017,11,03 00:00:00,2018,01,2018-01-01 17,55,2018-01-01,17:55:00,Black,54455.0,2017.0,11.0,2018.0,1.0,0,0,0,0,1
2015-08-01 00:00:00,1.0,Brown,0.16,22.0,0,1,2,2015,08,01 00:00:00,2016,09,2016-09-08 13,37,2016-09-08,13:37:00,Brown,74438.0,2015.0,8.0,2016.0,9.0,0,1,0,0,0
2018-07-16 00:00:00,0.0,Black,0.07,20.85,7,1,2,2018,07,16 00:00:00,2018,12,2018-12-29 14,59,2018-12-29,14:59:00,Black,73673.0,2018.0,7.0,2018.0,12.0,0,1,0,0,0
2019-01-01 00:00:00,0.0,Brown Tabby,0.2,27.61,0,1,1,2019,01,01 00:00:00,2019,03,2019-03-30 13,16,2019-03-30,13:16:00,Brown,63542.0,2019.0,1.0,2019.0,3.0,0,1,0,0,0
2017-04-15 00:00:00,1.0,Tan,0.18,44.28,0,1,2,2017,04,15 00:00:00,2018,05,2018-05-10 17,03,2018-05-10,17:03:00,Tan,60943.0,2017.0,4.0,2018.0,5.0,0,1,0,0,0
2018-09-24 00:00:00,0.0,Tan,0.76,42.77,7,1,2,2018,09,24 00:00:00,2019,02,2019-02-11 14,59,2019-02-11,14:59:00,Tan,58784.0,2018.0,9.0,2019.0,2.0,0,1,0,0,0
2013-05-25 00:00:00,0.0,Brown Brindle,0.49,17.78,7,1,2,2013,05,25 00:00:00,2017,03,2017-03-05 18,31,2017-03-05,18:31:00,Brown,52423.0,2013.0,5.0,2017.0,3.0,0,1,0,0,0
2018-02-04 00:00:00,nan,White,0.34,31.69,18,4,1,2018,02,04 00:00:00,2019,02,2019-02-25 13,47,2019-02-25,13:47:00,White,61667.0,2018.0,2.0,2019.0,2.0,0,0,1,0,0
2016-12-18 00:00:00,2.0,White,0.12,44.59,0,1,2,2016,12,18 00:00:00,2019,01,2019-01-20 18,42,2019-01-20,18:42:00,White,56532.0,2016.0,12.0,2019.0,1.0,0,1,0,0,0
2017-10-21 00:00:00,0.0,Brown Tabby,0.84,31.74,0,1,1,2017,10,21 00:00:00,2019,01,2019-01-03 06,34,2019-01-03,06:34:00,Brown,70381.0,2017.0,10.0,2019.0,1.0,0,1,0,0,0
2018-03-12 00:00:00,1.0,Black,0.5,35.4,0,1,1,2018,03,12 00:00:00,2018,10,2018-10-05 17,50,2018-10-05,17:50:00,Black,55005.0,2018.0,3.0,2018.0,10.0,0,1,0,0,0
2016-07-10 00:00:00,0.0,Orange Tabby,0.48,35.64,0,1,1,2016,07,10 00:00:00,2016,11,2016-11-14 18,52,2016-11-14,18:52:00,Orange,64110.0,2016.0,7.0,2016.0,11.0,0,1,0,0,0
2018-08-22 00:00:00,2.0,Blue Tabby,0.49,42.98,0,7,1,2018,08,22 00:00:00,2019,04,2019-04-21 18,20,2019-04-21,18:20:00,Blue,75943.0,2018.0,8.0,2019.0,4.0,0,0,0,1,0
2015-09-16 00:00:00,0.0,White,0.93,15.98,13,9,2,2015,09,16 00:00:00,2017,12,2017-12-23 16,06,2017-12-23,16:06:00,White,65789.0,2015.0,9.0,2017.0,12.0,0,0,0,0,1
2008-10-29 00:00:00,1.0,Yellow,0.22,26.01,7,1,2,2008,10,29 00:00:00,2018,04,2018-04-18 12,52,2018-04-18,12:52:00,Yellow,59840.0,2008.0,10.0,2018.0,4.0,0,1,0,0,0
2016-01-26 00:00:00,0.0,White,0.01,48.98,0,7,2,2016,01,26 00:00:00,2017,06,2017-06-15 15,54,2017-06-15,15:54:00,White,50505.0,2016.0,1.0,2017.0,6.0,0,0,0,1,0
2015-10-14 00:00:00,0.0,White,0.28,48.87,0,7,2,2015,10,14 00:00:00,2017,02,2017-02-24 13,26,2017-02-24,13:26:00,White,63540.0,2015.0,10.0,2017.0,2.0,0,0,0,1,0
2016-01-14 00:00:00,1.0,Tan,0.54,48.07,0,1,2,2016,01,14 00:00:00,2019,02,2019-02-08 16,54,2019-02-08,16:54:00,Tan,59221.0,2016.0,1.0,2019.0,2.0,0,1,0,0,0
2010-12-29 00:00:00,1.0,Brown,0.0,24.34,0,1,2,2010,12,29 00:00:00,2018,01,2018-01-04 16,07,2018-01-04,16:07:00,Brown,74765.0,2010.0,12.0,2018.0,1.0,0,1,0,0,0
2016-05-04 00:00:00,2.0,Black,0.02,18.06,0,1,0,2016,05,04 00:00:00,2017,06,2017-06-18 17,20,2017-06-18,17:20:00,Black,68787.0,2016.0,5.0,2017.0,6.0,0,1,0,0,0
2011-01-05 00:00:00,0.0,Cream,0.06,8.5,13,9,2,2011,01,05 00:00:00,2018,01,2018-01-27 12,10,2018-01-27,12:10:00,Cream,56352.0,2011.0,1.0,2018.0,1.0,0,0,0,0,1
2014-12-09 00:00:00,2.0,Orange Tabby,0.37,21.85,0,7,1,2014,12,09 00:00:00,2017,02,2017-02-16 16,02,2017-02-16,16:02:00,Orange,67080.0,2014.0,12.0,2017.0,2.0,0,0,0,1,0
2015-03-09 00:00:00,2.0,White,0.13,24.8,13,9,2,2015,03,09 00:00:00,2017,03,2017-03-31 12,22,2017-03-31,12:22:00,White,60061.0,2015.0,3.0,2017.0,3.0,0,0,0,0,1
2017-02-04 00:00:00,1.0,Black,0.22,44.22,0,1,1,2017,02,04 00:00:00,2017,05,2017-05-05 15,33,2017-05-05,15:33:00,Black,63277.0,2017.0,2.0,2017.0,5.0,0,1,0,0,0
2014-09-21 00:00:00,1.0,Tricolor,0.45,45.54,7,1,2,2014,09,21 00:00:00,2018,09,2018-09-16 15,21,2018-09-16,15:21:00,Tricolor,52764.0,2014.0,9.0,2018.0,9.0,0,1,0,0,0
2018-06-29 00:00:00,1.0,Black,0.5,31.91,7,1,1,2018,06,29 00:00:00,2018,11,2018-11-27 13,31,2018-11-27,13:31:00,Black,57233.0,2018.0,6.0,2018.0,11.0,0,1,0,0,0
2016-04-27 00:00:00,1.0,Brown Brindle,0.35,31.55,0,1,2,2016,04,27 00:00:00,2018,09,2018-09-07 16,57,2018-09-07,16:57:00,Brown,55325.0,2016.0,4.0,2018.0,9.0,0,1,0,0,0
2015-09-02 00:00:00,1.0,Brown,0.42,26.94,0,1,2,2015,09,02 00:00:00,2017,09,2017-09-29 13,24,2017-09-29,13:24:00,Brown,67012.0,2015.0,9.0,2017.0,9.0,0,1,0,0,0
2015-11-01 00:00:00,0.0,White,1.0,16.31,0,7,2,2015,11,01 00:00:00,2016,11,2016-11-23 18,14,2016-11-23,18:14:00,White,66491.0,2015.0,11.0,2016.0,11.0,0,0,0,1,0
2016-04-01 00:00:00,2.0,Black,0.03,7.07,13,9,2,2016,04,01 00:00:00,2016,11,2016-11-29 13,48,2016-11-29,13:48:00,Black,71576.0,2016.0,4.0,2016.0,11.0,0,0,0,0,1
2016-04-11 00:00:00,0.0,Brown Merle,0.63,31.19,0,7,2,2016,04,11 00:00:00,2017,02,2017-02-04 17,56,2017-02-04,17:56:00,Brown,53347.0,2016.0,4.0,2017.0,2.0,0,0,0,1,0
2018-07-03 00:00:00,0.0,White,0.67,23.05,0,1,1,2018,07,03 00:00:00,2018,09,2018-09-27 22,05,2018-09-27,22:05:00,White,52790.0,2018.0,7.0,2018.0,9.0,0,1,0,0,0
2018-09-11 00:00:00,1.0,White,0.44,22.25,0,1,2,2018,09,11 00:00:00,2019,01,2019-01-05 17,48,2019-01-05,17:48:00,White,71955.0,2018.0,9.0,2019.0,1.0,0,1,0,0,0
2010-08-18 00:00:00,1.0,Black,0.11,19.69,13,9,2,2010,08,18 00:00:00,2017,12,2017-12-24 17,28,2017-12-24,17:28:00,Black,62940.0,2010.0,8.0,2017.0,12.0,0,0,0,0,1
2016-01-15 00:00:00,0.0,White,0.95,38.69,0,1,2,2016,01,15 00:00:00,2018,10,2018-10-07 18,18,2018-10-07,18:18:00,White,54009.0,2016.0,1.0,2018.0,10.0,0,1,0,0,0
2016-03-29 00:00:00,1.0,Blue,0.01,26.62,9,2,1,2016,03,29 00:00:00,2018,04,2018-04-19 15,51,2018-04-19,15:51:00,Blue,59894.0,2016.0,3.0,2018.0,4.0,0,0,0,0,0
2017-10-20 00:00:00,2.0,White,0.58,49.31,13,9,1,2017,10,20 00:00:00,2017,12,2017-12-10 14,13,2017-12-10,14:13:00,White,64398.0,2017.0,10.0,2017.0,12.0,0,0,0,0,1
2016-07-21 00:00:00,1.0,Black,0.9,18.64,7,1,1,2016,07,21 00:00:00,2016,11,2016-11-24 12,26,2016-11-24,12:26:00,Black,66053.0,2016.0,7.0,2016.0,11.0,0,1,0,0,0
2016-12-21 00:00:00,2.0,Black,0.77,10.65,18,4,1,2016,12,21 00:00:00,2017,03,2017-03-12 11,14,2017-03-12,11:14:00,Black,66221.0,2016.0,12.0,2017.0,3.0,0,0,1,0,0
2007-12-31 00:00:00,0.0,Gray,0.09,46.5,9,2,2,2007,12,31 00:00:00,2017,01,2017-01-24 15,14,2017-01-24,15:14:00,Gray,71347.0,2007.0,12.0,2017.0,1.0,0,0,0,0,0
2016-11-20 00:00:00,nan,Black,0.94,10.39,13,9,1,2016,11,20 00:00:00,2016,12,2016-12-22 18,05,2016-12-22,18:05:00,Black,69599.0,2016.0,11.0,2016.0,12.0,0,0,0,0,1
2017-06-20 00:00:00,0.0,Torbie,0.48,15.97,13,9,1,2017,06,20 00:00:00,2018,01,2018-01-01 00,00,2018-01-01,00:00:00,Torbie,56987.0,2017.0,6.0,2018.0,1.0,0,0,0,0,1
2014-10-23 00:00:00,2.0,Black,0.72,12.18,13,9,1,2014,10,23 00:00:00,2016,11,2016-11-29 14,25,2016-11-29,14:25:00,Black,73722.0,2014.0,10.0,2016.0,11.0,0,0,0,0,1
2018-01-05 00:00:00,nan,Brown,0.87,28.18,18,4,4,2018,01,05 00:00:00,2018,07,2018-07-26 12,16,2018-07-26,12:16:00,Brown,59826.0,2018.0,1.0,2018.0,7.0,0,0,1,0,0
2018-03-29 00:00:00,0.0,Sable,0.05,31.2,0,1,2,2018,03,29 00:00:00,2018,06,2018-06-24 10,37,2018-06-24,10:37:00,Sable,66831.0,2018.0,3.0,2018.0,6.0,0,1,0,0,0
2016-04-26 00:00:00,0.0,Black,0.29,7.64,7,1,2,2016,04,26 00:00:00,2016,07,2016-07-17 11,29,2016-07-17,11:29:00,Black,64891.0,2016.0,4.0,2016.0,7.0,0,1,0,0,0
2019-02-22 00:00:00,2.0,Cream,0.33,10.63,13,9,1,2019,02,22 00:00:00,2019,04,2019-04-12 13,47,2019-04-12,13:47:00,Cream,75717.0,2019.0,2.0,2019.0,4.0,0,0,0,0,1
2016-12-11 00:00:00,nan,Black,0.08,36.56,18,4,4,2016,12,11 00:00:00,2017,12,2017-12-31 19,27,2017-12-31,19:27:00,Black,60361.0,2016.0,12.0,2017.0,12.0,0,0,1,0,0
2017-11-16 00:00:00,1.0,Black,0.23,25.69,0,1,1,2017,11,16 00:00:00,2018,03,2018-03-07 16,43,2018-03-07,16:43:00,Black,73195.0,2017.0,11.0,2018.0,3.0,0,1,0,0,0
2015-04-06 00:00:00,1.0,Brown Brindle,0.46,9.2,0,7,2,2015,04,06 00:00:00,2019,05,2019-05-02 15,59,2019-05-02,15:59:00,Brown,76404.0,2015.0,4.0,2019.0,5.0,0,0,0,1,0
2016-05-13 00:00:00,0.0,Tan,0.86,9.16,0,1,2,2016,05,13 00:00:00,2017,06,2017-06-06 17,49,2017-06-06,17:49:00,Tan,59620.0,2016.0,5.0,2017.0,6.0,0,1,0,0,0
2017-04-29 00:00:00,2.0,Sable,0.26,22.0,13,9,2,2017,04,29 00:00:00,2018,06,2018-06-23 16,22,2018-06-23,16:22:00,Sable,75134.0,2017.0,4.0,2018.0,6.0,0,0,0,0,1
2019-01-19 00:00:00,2.0,Brown Tabby,0.42,46.18,13,9,1,2019,01,19 00:00:00,2019,03,2019-03-11 15,45,2019-03-11,15:45:00,Brown,72172.0,2019.0,1.0,2019.0,3.0,0,0,0,0,1
2014-08-13 00:00:00,1.0,Chocolate,0.43,26.36,4,4,2,2014,08,13 00:00:00,2016,10,2016-10-09 12,59,2016-10-09,12:59:00,Chocolate,56342.0,2014.0,8.0,2016.0,10.0,0,0,1,0,0
2017-06-15 00:00:00,0.0,Brown Tabby,0.83,13.57,13,9,1,2017,06,15 00:00:00,2017,11,2017-11-23 12,27,2017-11-23,12:27:00,Brown,59225.0,2017.0,6.0,2017.0,11.0,0,0,0,0,1
2016-08-07 00:00:00,nan,Black,0.79,30.02,13,9,1,2016,08,07 00:00:00,2016,09,2016-09-19 15,55,2016-09-19,15:55:00,Black,65895.0,2016.0,8.0,2016.0,9.0,0,0,0,0,1
2013-10-29 00:00:00,1.0,Brown,0.97,32.67,0,1,4,2013,10,29 00:00:00,2019,01,2019-01-02 17,23,2019-01-02,17:23:00,Brown,68652.0,2013.0,10.0,2019.0,1.0,0,1,0,0,0
2009-02-08 00:00:00,1.0,Tan,0.18,9.74,0,7,2,2009,02,08 00:00:00,2018,10,2018-10-03 10,07,2018-10-03,10:07:00,Tan,57630.0,2009.0,2.0,2018.0,10.0,0,0,0,1,0
2018-04-03 00:00:00,0.0,Black,1.0,38.57,13,9,1,2018,04,03 00:00:00,2019,05,2019-05-04 00,00,2019-05-04,00:00:00,Black,76482.0,2018.0,4.0,2019.0,5.0,0,0,0,0,1
2016-09-12 00:00:00,0.0,Brown Brindle,0.19,36.79,12,1,2,2016,09,12 00:00:00,2016,12,2016-12-09 14,31,2016-12-09,14:31:00,Brown,54112.0,2016.0,9.0,2016.0,12.0,0,1,0,0,0
2015-09-18 00:00:00,1.0,Blue,0.38,7.14,0,1,2,2015,09,18 00:00:00,2017,10,2017-10-16 12,21,2017-10-16,12:21:00,Blue,59363.0,2015.0,9.0,2017.0,10.0,0,1,0,0,0
2018-11-25 00:00:00,2.0,Brown Tabby,0.99,41.35,13,9,1,2018,11,25 00:00:00,2018,12,2018-12-29 18,37,2018-12-29,18:37:00,Brown,55978.0,2018.0,11.0,2018.0,12.0,0,0,0,0,1
2015-08-01 00:00:00,0.0,Black,0.43,14.8,0,1,2,2015,08,01 00:00:00,2016,08,2016-08-12 15,02,2016-08-12,15:02:00,Black,55889.0,2015.0,8.0,2016.0,8.0,0,1,0,0,0
2016-08-27 00:00:00,1.0,Brown Tabby,0.56,11.11,0,1,1,2016,08,27 00:00:00,2016,12,2016-12-16 14,50,2016-12-16,14:50:00,Brown,50175.0,2016.0,8.0,2016.0,12.0,0,1,0,0,0
2018-04-20 00:00:00,2.0,Black,0.77,26.45,17,9,1,2018,04,20 00:00:00,2018,11,2018-11-14 17,57,2018-11-14,17:57:00,Black,52207.0,2018.0,4.0,2018.0,11.0,0,0,0,0,1
2016-09-11 00:00:00,2.0,Black,0.16,9.65,13,9,2,2016,09,11 00:00:00,2016,12,2016-12-04 14,29,2016-12-04,14:29:00,Black,57524.0,2016.0,9.0,2016.0,12.0,0,0,0,0,1
2010-07-15 00:00:00,1.0,Tan,0.51,21.53,0,7,2,2010,07,15 00:00:00,2019,04,2019-04-22 18,04,2019-04-22,18:04:00,Tan,75983.0,2010.0,7.0,2019.0,4.0,0,0,0,1,0
2010-01-28 00:00:00,1.0,Chocolate,0.34,10.68,13,9,2,2010,01,28 00:00:00,2017,06,2017-06-07 15,19,2017-06-07,15:19:00,Chocolate,70965.0,2010.0,1.0,2017.0,6.0,0,0,0,0,1
2017-04-21 00:00:00,1.0,Black,0.74,18.03,0,7,2,2017,04,21 00:00:00,2018,06,2018-06-14 16,08,2018-06-14,16:08:00,Black,61780.0,2017.0,4.0,2018.0,6.0,0,0,0,1,0
2016-08-24 00:00:00,1.0,Black,0.13,26.88,13,9,2,2016,08,24 00:00:00,2016,12,2016-12-24 13,36,2016-12-24,13:36:00,Black,71007.0,2016.0,8.0,2016.0,12.0,0,0,0,0,1
2010-03-16 00:00:00,1.0,Yellow,0.61,29.76,0,1,2,2010,03,16 00:00:00,2017,04,2017-04-09 15,50,2017-04-09,15:50:00,Yellow,73779.0,2010.0,3.0,2017.0,4.0,0,1,0,0,0
2010-01-25 00:00:00,1.0,Brown Brindle,0.65,25.79,0,7,2,2010,01,25 00:00:00,2019,02,2019-02-16 14,16,2019-02-16,14:16:00,Brown,55074.0,2010.0,1.0,2019.0,2.0,0,0,0,1,0
2016-09-04 00:00:00,0.0,Black,0.4,17.25,0,1,1,2016,09,04 00:00:00,2016,12,2016-12-02 16,12,2016-12-02,16:12:00,Black,59101.0,2016.0,9.0,2016.0,12.0,0,1,0,0,0
2017-07-23 00:00:00,1.0,Black,0.99,15.47,0,1,2,2017,07,23 00:00:00,2018,09,2018-09-04 18,43,2018-09-04,18:43:00,Black,71325.0,2017.0,7.0,2018.0,9.0,0,1,0,0,0
2011-02-24 00:00:00,1.0,Black,0.88,36.12,0,1,2,2011,02,24 00:00:00,2017,08,2017-08-18 14,29,2017-08-18,14:29:00,Black,66076.0,2011.0,2.0,2017.0,8.0,0,1,0,0,0
2007-06-23 00:00:00,1.0,Fawn,0.8,9.14,13,9,2,2007,06,23 00:00:00,2016,10,2016-10-11 16,33,2016-10-11,16:33:00,Fawn,53284.0,2007.0,6.0,2016.0,10.0,0,0,0,0,1
2015-07-06 00:00:00,1.0,Blue Tabby,0.37,44.31,0,1,1,2015,07,06 00:00:00,2016,08,2016-08-13 17,48,2016-08-13,17:48:00,Blue,68148.0,2015.0,7.0,2016.0,8.0,0,1,0,0,0
2008-08-12 00:00:00,2.0,Black Brindle,0.82,37.49,0,7,2,2008,08,12 00:00:00,2016,09,2016-09-02 17,07,2016-09-02,17:07:00,Black,63384.0,2008.0,8.0,2016.0,9.0,0,0,0,1,0
2016-12-28 00:00:00,1.0,Red,0.04,16.35,0,1,2,2016,12,28 00:00:00,2018,01,2018-01-19 17,30,2018-01-19,17:30:00,Red,72939.0,2016.0,12.0,2018.0,1.0,0,1,0,0,0
2016-03-05 00:00:00,nan,Brown,0.64,44.68,15,4,4,2016,03,05 00:00:00,2017,03,2017-03-25 09,14,2017-03-25,09:14:00,Brown,67234.0,2016.0,3.0,2017.0,3.0,0,0,1,0,0
2016-11-24 00:00:00,2.0,Black,0.53,33.79,13,9,2,2016,11,24 00:00:00,2017,12,2017-12-16 00,00,2017-12-16,00:00:00,Black,62931.0,2016.0,11.0,2017.0,12.0,0,0,0,0,1
2017-02-06 00:00:00,1.0,Brown Tabby,0.31,13.81,0,1,1,2017,02,06 00:00:00,2019,03,2019-03-12 13,40,2019-03-12,13:40:00,Brown,66113.0,2017.0,2.0,2019.0,3.0,0,1,0,0,0
2016-10-12 00:00:00,nan,Torbie,0.14,11.46,13,9,1,2016,10,12 00:00:00,2016,11,2016-11-16 14,31,2016-11-16,14:31:00,Torbie,73002.0,2016.0,10.0,2016.0,11.0,0,0,0,0,1
2017-06-13 00:00:00,2.0,Black,0.73,41.35,0,1,1,2017,06,13 00:00:00,2017,08,2017-08-31 19,17,2017-08-31,19:17:00,Black,60412.0,2017.0,6.0,2017.0,8.0,0,1,0,0,0
2013-10-23 00:00:00,1.0,Brown,0.44,23.27,0,7,2,2013,10,23 00:00:00,2016,10,2016-10-21 18,22,2016-10-21,18:22:00,Brown,51289.0,2013.0,10.0,2016.0,10.0,0,0,0,1,0
2017-06-29 00:00:00,1.0,Lilac Point,0.04,34.27,0,1,1,2017,06,29 00:00:00,2018,01,2018-01-23 18,48,2018-01-23,18:48:00,Lilac,59977.0,2017.0,6.0,2018.0,1.0,0,1,0,0,0
2009-03-18 00:00:00,1.0,Black,0.21,29.96,13,9,2,2009,03,18 00:00:00,2017,06,2017-06-05 14,49,2017-06-05,14:49:00,Black,65325.0,2009.0,3.0,2017.0,6.0,0,0,0,0,1
2016-10-05 00:00:00,0.0,Blue,0.68,9.76,0,1,2,2016,10,05 00:00:00,2017,11,2017-11-30 14,08,2017-11-30,14:08:00,Blue,64258.0,2016.0,10.0,2017.0,11.0,0,1,0,0,0
2016-03-17 00:00:00,1.0,Sable,0.38,15.83,0,1,2,2016,03,17 00:00:00,2017,04,2017-04-13 18,38,2017-04-13,18:38:00,Sable,58536.0,2016.0,3.0,2017.0,4.0,0,1,0,0,0
2014-07-28 00:00:00,1.0,Brown,0.3,46.38,13,9,2,2014,07,28 00:00:00,2017,12,2017-12-10 00,00,2017-12-10,00:00:00,Brown,62906.0,2014.0,7.0,2017.0,12.0,0,0,0,0,1
2018-11-05 00:00:00,2.0,White,0.86,6.08,13,9,1,2018,11,05 00:00:00,2018,12,2018-12-26 00,00,2018-12-26,00:00:00,White,61554.0,2018.0,11.0,2018.0,12.0,0,0,0,0,1
2017-10-11 00:00:00,2.0,Black,0.16,39.06,0,7,2,2017,10,11 00:00:00,2018,10,2018-10-31 11,31,2018-10-31,11:31:00,Black,64862.0,2017.0,10.0,2018.0,10.0,0,0,0,1,0
