country,year,sex,age,suicides_no,population,country-year,gdp_per_capita ($),generation
Republic of Korea,2006,male,25-34 years,764.0,4206010,Republic of Korea2006,21753,Generation X
Republic of Korea,2006,female,35-54 years,1036.0,7878811,Republic of Korea2006,21753,Boomers
Republic of Korea,2006,female,25-34 years,490.0,4032326,Republic of Korea2006,21753,Generation X
Republic of Korea,2006,male,15-24 years,342.0,3529544,Republic of Korea2006,21753,Millenials
Republic of Korea,2006,female,15-24 years,285.0,3240878,Republic of Korea2006,21753,Millenials
Republic of Korea,2006,female,5-14 years,20.0,3194081,Republic of Korea2006,21753,Millenials
Republic of Korea,2006,male,5-14 years,15.0,3561246,Republic of Korea2006,21753,Millenials
Republic of Korea,2007,male,75+ years,860.0,497517,Republic of Korea2007,23982,Silent
Republic of Korea,2007,male,55-74 years,2553.0,3510578,Republic of Korea2007,23982,Silent
Republic of Korea,2007,female,75+ years,743.0,1052764,Republic of Korea2007,23982,Silent
Republic of Korea,2007,male,35-54 years,2902.0,8320051,Republic of Korea2007,23982,Boomers
Republic of Korea,2007,female,55-74 years,984.0,4009684,Republic of Korea2007,23982,Silent
Republic of Korea,2007,male,25-34 years,997.0,4158963,Republic of Korea2007,23982,Generation X
Republic of Korea,2007,female,25-34 years,908.0,3988315,Republic of Korea2007,23982,Generation X
Republic of Korea,2007,female,35-54 years,1297.0,8058659,Republic of Korea2007,23982,Boomers
Republic of Korea,2007,female,15-24 years,467.0,3173279,Republic of Korea2007,23982,Millenials
Republic of Korea,2007,male,15-24 years,410.0,3478791,Republic of Korea2007,23982,Millenials
Republic of Korea,2007,female,5-14 years,28.0,3108585,Republic of Korea2007,23982,Generation Z
Republic of Korea,2007,male,5-14 years,25.0,3457021,Republic of Korea2007,23982,Generation Z
Republic of Korea,2008,male,75+ years,828.0,534462,Republic of Korea2008,21278,Silent
Republic of Korea,2008,male,55-74 years,2686.0,3658864,Republic of Korea2008,21278,Silent
Republic of Korea,2008,female,75+ years,755.0,1118039,Republic of Korea2008,21278,Silent
Republic of Korea,2008,male,35-54 years,3265.0,8479364,Republic of Korea2008,21278,Boomers
Republic of Korea,2008,female,25-34 years,943.0,3931977,Republic of Korea2008,21278,Generation X
Republic of Korea,2008,male,25-34 years,977.0,4106089,Republic of Korea2008,21278,Generation X
Republic of Korea,2008,female,55-74 years,964.0,4138869,Republic of Korea2008,21278,Silent
Republic of Korea,2008,female,35-54 years,1500.0,8209985,Republic of Korea2008,21278,Boomers
Republic of Korea,2008,male,15-24 years,481.0,3456651,Republic of Korea2008,21278,Millenials
Republic of Korea,2008,female,15-24 years,410.0,3128527,Republic of Korea2008,21278,Millenials
Republic of Korea,2008,female,5-14 years,26.0,3008336,Republic of Korea2008,21278,Generation Z
Republic of Korea,2008,male,5-14 years,23.0,3330584,Republic of Korea2008,21278,Generation Z
Republic of Korea,2009,male,75+ years,1006.0,578635,Republic of Korea2009,19036,Silent
Republic of Korea,2009,male,55-74 years,3025.0,3806592,Republic of Korea2009,19036,Silent
Republic of Korea,2009,female,75+ years,920.0,1191463,Republic of Korea2009,19036,Silent
Republic of Korea,2009,male,35-54 years,4048.0,8621339,Republic of Korea2009,19036,Boomers
Republic of Korea,2009,male,25-34 years,1260.0,4022361,Republic of Korea2009,19036,Generation X
Republic of Korea,2009,female,25-34 years,1121.0,3844207,Republic of Korea2009,19036,Generation X
Republic of Korea,2009,female,55-74 years,1152.0,4264449,Republic of Korea2009,19036,Silent
Republic of Korea,2009,female,35-54 years,1780.0,8350429,Republic of Korea2009,19036,Boomers
Republic of Korea,2009,male,15-24 years,549.0,3472834,Republic of Korea2009,19036,Millenials
Republic of Korea,2009,female,15-24 years,460.0,3120462,Republic of Korea2009,19036,Millenials
Republic of Korea,2009,female,5-14 years,42.0,2908040,Republic of Korea2009,19036,Generation Z
Republic of Korea,2009,male,5-14 years,39.0,3199206,Republic of Korea2009,19036,Generation Z
Republic of Korea,2010,male,75+ years,1152.0,631853,Republic of Korea2010,22994,Silent
Republic of Korea,2010,male,55-74 years,3298.0,3986626,Republic of Korea2010,22994,Silent
Republic of Korea,2010,female,75+ years,914.0,1275018,Republic of Korea2010,22994,Silent
Republic of Korea,2010,male,35-54 years,4050.0,8681362,Republic of Korea2010,22994,Generation X
Republic of Korea,2010,male,25-34 years,1301.0,3936496,Republic of Korea2010,22994,Generation X
Republic of Korea,2010,female,55-74 years,1200.0,4424476,Republic of Korea2010,22994,Silent
Republic of Korea,2010,female,25-34 years,972.0,3756347,Republic of Korea2010,22994,Generation X
Republic of Korea,2010,female,35-54 years,1745.0,8411310,Republic of Korea2010,22994,Generation X
Republic of Korea,2010,male,15-24 years,493.0,3509674,Republic of Korea2010,22994,Millenials
Republic of Korea,2010,female,15-24 years,372.0,3137470,Republic of Korea2010,22994,Millenials
Republic of Korea,2010,female,5-14 years,34.0,2793259,Republic of Korea2010,22994,Generation Z
Republic of Korea,2010,male,5-14 years,27.0,3054724,Republic of Korea2010,22994,Generation Z
Republic of Korea,2011,male,75+ years,1276.0,688365,Republic of Korea2011,25157,Silent
Republic of Korea,2011,male,55-74 years,3393.0,4177826,Republic of Korea2011,25157,Boomers
Republic of Korea,2011,female,75+ years,894.0,1360809,Republic of Korea2011,25157,Silent
Republic of Korea,2011,male,35-54 years,4255.0,8696946,Republic of Korea2011,25157,Generation X
Republic of Korea,2011,male,25-34 years,1384.0,3868804,Republic of Korea2011,25157,Millenials
Republic of Korea,2011,female,55-74 years,1178.0,4598818,Republic of Korea2011,25157,Boomers
Republic of Korea,2011,female,25-34 years,901.0,3682791,Republic of Korea2011,25157,Millenials
Republic of Korea,2011,female,35-54 years,1694.0,8426582,Republic of Korea2011,25157,Generation X
Republic of Korea,2011,male,15-24 years,528.0,3543608,Republic of Korea2011,25157,Millenials
Republic of Korea,2011,female,15-24 years,347.0,3161440,Republic of Korea2011,25157,Millenials
Republic of Korea,2011,male,5-14 years,30.0,2914466,Republic of Korea2011,25157,Generation Z
Republic of Korea,2011,female,5-14 years,26.0,2677562,Republic of Korea2011,25157,Generation Z
Republic of Korea,2012,male,75+ years,1137.0,745816,Republic of Korea2012,25464,Silent
Republic of Korea,2012,male,55-74 years,3039.0,4379584,Republic of Korea2012,25464,Boomers
Republic of Korea,2012,female,75+ years,887.0,1444622,Republic of Korea2012,25464,Silent
Republic of Korea,2012,male,35-54 years,3732.0,8693747,Republic of Korea2012,25464,Generation X
Republic of Korea,2012,male,25-34 years,1210.0,3795994,Republic of Korea2012,25464,Millenials
Republic of Korea,2012,female,55-74 years,1060.0,4778393,Republic of Korea2012,25464,Boomers
Republic of Korea,2012,female,25-34 years,733.0,3604570,Republic of Korea2012,25464,Millenials
Republic of Korea,2012,female,35-54 years,1539.0,8431939,Republic of Korea2012,25464,Generation X
Republic of Korea,2012,male,15-24 years,475.0,3573502,Republic of Korea2012,25464,Millenials
Republic of Korea,2012,female,15-24 years,299.0,3188031,Republic of Korea2012,25464,Millenials
Republic of Korea,2012,male,5-14 years,28.0,2802575,Republic of Korea2012,25464,Generation Z
Republic of Korea,2012,female,5-14 years,20.0,2582212,Republic of Korea2012,25464,Generation Z
Republic of Korea,2013,male,75+ years,1191.0,806960,Republic of Korea2013,27060,Silent
Republic of Korea,2013,male,55-74 years,3136.0,4595358,Republic of Korea2013,27060,Boomers
Republic of Korea,2013,female,75+ years,816.0,1531049,Republic of Korea2013,27060,Silent
Republic of Korea,2013,male,35-54 years,4112.0,8662051,Republic of Korea2013,27060,Generation X
Republic of Korea,2013,male,25-34 years,1126.0,3731895,Republic of Korea2013,27060,Millenials
Republic of Korea,2013,female,55-74 years,1004.0,4970200,Republic of Korea2013,27060,Boomers
Republic of Korea,2013,female,25-34 years,698.0,3536920,Republic of Korea2013,27060,Millenials
Republic of Korea,2013,female,35-54 years,1550.0,8407766,Republic of Korea2013,27060,Generation X
Republic of Korea,2013,male,15-24 years,473.0,3589652,Republic of Korea2013,27060,Millenials
Republic of Korea,2013,female,15-24 years,283.0,3205797,Republic of Korea2013,27060,Millenials
Republic of Korea,2013,male,5-14 years,21.0,2708467,Republic of Korea2013,27060,Generation Z
Republic of Korea,2013,female,5-14 years,16.0,2502109,Republic of Korea2013,27060,Generation Z
Republic of Korea,2014,male,75+ years,1090.0,875829,Republic of Korea2014,29120,Silent
Republic of Korea,2014,male,55-74 years,2952.0,4819912,Republic of Korea2014,29120,Boomers
Republic of Korea,2014,male,35-54 years,4085.0,8631486,Republic of Korea2014,29120,Generation X
Republic of Korea,2014,female,75+ years,721.0,1627234,Republic of Korea2014,29120,Silent
Republic of Korea,2014,male,25-34 years,1133.0,3662939,Republic of Korea2014,29120,Millenials
Republic of Korea,2014,female,25-34 years,643.0,3460437,Republic of Korea2014,29120,Millenials
Republic of Korea,2014,female,55-74 years,961.0,5173521,Republic of Korea2014,29120,Boomers
Republic of Korea,2014,female,35-54 years,1506.0,8376722,Republic of Korea2014,29120,Generation X
Republic of Korea,2014,male,15-24 years,453.0,3588494,Republic of Korea2014,29120,Millenials
Republic of Korea,2014,female,15-24 years,257.0,3209671,Republic of Korea2014,29120,Millenials
Republic of Korea,2014,male,5-14 years,22.0,2615352,Republic of Korea2014,29120,Generation Z
Republic of Korea,2014,female,5-14 years,11.0,2424320,Republic of Korea2014,29120,Generation Z
Republic of Korea,2015,male,75+ years,1329.0,944284,Republic of Korea2015,28410,Silent
Republic of Korea,2015,male,55-74 years,3123.0,5071921,Republic of Korea2015,28410,Boomers
Republic of Korea,2015,female,75+ years,750.0,1721418,Republic of Korea2015,28410,Silent
Republic of Korea,2015,male,35-54 years,3678.0,8593620,Republic of Korea2015,28410,Generation X
Republic of Korea,2015,male,25-34 years,988.0,3573299,Republic of Korea2015,28410,Millenials
Republic of Korea,2015,female,55-74 years,990.0,5412589,Republic of Korea2015,28410,Boomers
Republic of Korea,2015,female,25-34 years,572.0,3353452,Republic of Korea2015,28410,Millenials
Republic of Korea,2015,female,35-54 years,1372.0,8337331,Republic of Korea2015,28410,Generation X
Republic of Korea,2015,male,15-24 years,421.0,3580725,Republic of Korea2015,28410,Millenials
Republic of Korea,2015,female,15-24 years,256.0,3211732,Republic of Korea2015,28410,Millenials
Republic of Korea,2015,male,5-14 years,17.0,2523952,Republic of Korea2015,28410,Generation Z
Republic of Korea,2015,female,5-14 years,14.0,2347429,Republic of Korea2015,28410,Generation Z
Romania,1989,male,75+ years,138.0,374100,Romania1989,1973,G.I. Generation
Romania,1989,male,35-54 years,734.0,2847600,Romania1989,1973,Silent
Romania,1989,male,55-74 years,470.0,1824900,Romania1989,1973,G.I. Generation
Romania,1989,male,25-34 years,333.0,1643900,Romania1989,1973,Boomers
Romania,1989,female,75+ years,69.0,555000,Romania1989,1973,G.I. Generation
Romania,1989,male,15-24 years,197.0,1907000,Romania1989,1973,Generation X
Romania,1989,female,55-74 years,189.0,2162500,Romania1989,1973,G.I. Generation
Romania,1989,female,35-54 years,237.0,2891300,Romania1989,1973,Silent
Romania,1989,female,25-34 years,67.0,1587400,Romania1989,1973,Boomers
Romania,1989,female,15-24 years,75.0,1830400,Romania1989,1973,Generation X
Romania,1989,male,5-14 years,14.0,1902500,Romania1989,1973,Generation X
Romania,1989,female,5-14 years,6.0,1817900,Romania1989,1973,Generation X
Romania,1990,male,75+ years,97.0,377600,Romania1990,1822,G.I. Generation
Romania,1990,male,55-74 years,413.0,1854500,Romania1990,1822,G.I. Generation
Romania,1990,male,35-54 years,607.0,2875600,Romania1990,1822,Silent
Romania,1990,male,25-34 years,210.0,1581200,Romania1990,1822,Boomers
Romania,1990,female,75+ years,64.0,566300,Romania1990,1822,G.I. Generation
Romania,1990,male,15-24 years,177.0,1966300,Romania1990,1822,Generation X
Romania,1990,female,55-74 years,196.0,2188100,Romania1990,1822,G.I. Generation
Romania,1990,female,35-54 years,167.0,2919600,Romania1990,1822,Silent
Romania,1990,female,25-34 years,57.0,1521500,Romania1990,1822,Boomers
Romania,1990,female,15-24 years,69.0,1887200,Romania1990,1822,Generation X
Romania,1990,male,5-14 years,19.0,1873200,Romania1990,1822,Generation X
Romania,1990,female,5-14 years,3.0,1790800,Romania1990,1822,Generation X
Romania,1991,male,75+ years,110.0,366900,Romania1991,1351,G.I. Generation
Romania,1991,male,55-74 years,487.0,1899700,Romania1991,1351,Silent
Romania,1991,male,35-54 years,645.0,2894400,Romania1991,1351,Boomers
Romania,1991,male,25-34 years,229.0,1523400,Romania1991,1351,Boomers
Romania,1991,female,75+ years,65.0,559700,Romania1991,1351,G.I. Generation
Romania,1991,female,55-74 years,183.0,2236300,Romania1991,1351,Silent
Romania,1991,male,15-24 years,152.0,2028200,Romania1991,1351,Generation X
Romania,1991,female,35-54 years,161.0,2938000,Romania1991,1351,Boomers
Romania,1991,female,25-34 years,60.0,1462900,Romania1991,1351,Boomers
Romania,1991,female,15-24 years,52.0,1946600,Romania1991,1351,Generation X
Romania,1991,male,5-14 years,15.0,1841200,Romania1991,1351,Millenials
Romania,1991,female,5-14 years,2.0,1760700,Romania1991,1351,Millenials
Romania,1992,male,75+ years,130.0,348100,Romania1992,1183,G.I. Generation
Romania,1992,male,55-74 years,610.0,1942300,Romania1992,1183,Silent
Romania,1992,male,35-54 years,807.0,2861100,Romania1992,1183,Boomers
Romania,1992,male,25-34 years,282.0,1411700,Romania1992,1183,Boomers
Romania,1992,female,75+ years,69.0,553400,Romania1992,1183,G.I. Generation
Romania,1992,male,15-24 years,235.0,2033700,Romania1992,1183,Generation X
Romania,1992,female,55-74 years,189.0,2295000,Romania1992,1183,Silent
Romania,1992,female,35-54 years,188.0,2906600,Romania1992,1183,Boomers
Romania,1992,female,25-34 years,58.0,1374900,Romania1992,1183,Boomers
Romania,1992,female,15-24 years,65.0,1959800,Romania1992,1183,Generation X
Romania,1992,male,5-14 years,13.0,1806200,Romania1992,1183,Millenials
Romania,1992,female,5-14 years,4.0,1734300,Romania1992,1183,Millenials
Romania,1993,male,35-54 years,943.0,2869900,Romania1993,1237,Boomers
Romania,1993,male,75+ years,101.0,318400,Romania1993,1237,G.I. Generation
Romania,1993,male,55-74 years,607.0,1993400,Romania1993,1237,Silent
Romania,1993,male,25-34 years,326.0,1508500,Romania1993,1237,Boomers
Romania,1993,female,75+ years,62.0,516800,Romania1993,1237,G.I. Generation
Romania,1993,male,15-24 years,197.0,1960800,Romania1993,1237,Generation X
Romania,1993,female,55-74 years,217.0,2366500,Romania1993,1237,Silent
Romania,1993,female,35-54 years,194.0,2917900,Romania1993,1237,Boomers
Romania,1993,female,25-34 years,51.0,1468500,Romania1993,1237,Boomers
Romania,1993,female,15-24 years,57.0,1886900,Romania1993,1237,Generation X
Romania,1993,male,5-14 years,17.0,1786000,Romania1993,1237,Millenials
Romania,1993,female,5-14 years,2.0,1714000,Romania1993,1237,Millenials
Romania,1994,male,75+ years,125.0,307900,Romania1994,1406,G.I. Generation
Romania,1994,male,35-54 years,993.0,2872400,Romania1994,1406,Boomers
Romania,1994,male,55-74 years,608.0,2025500,Romania1994,1406,Silent
Romania,1994,male,25-34 years,329.0,1562300,Romania1994,1406,Boomers
Romania,1994,male,15-24 years,222.0,1936600,Romania1994,1406,Generation X
Romania,1994,female,75+ years,55.0,508000,Romania1994,1406,G.I. Generation
Romania,1994,female,55-74 years,221.0,2412500,Romania1994,1406,Silent
Romania,1994,female,35-54 years,190.0,2920000,Romania1994,1406,Boomers
Romania,1994,female,25-34 years,61.0,1518200,Romania1994,1406,Boomers
Romania,1994,female,15-24 years,57.0,1864500,Romania1994,1406,Generation X
Romania,1994,male,5-14 years,21.0,1764000,Romania1994,1406,Millenials
Romania,1994,female,5-14 years,5.0,1694100,Romania1994,1406,Millenials
Romania,1995,male,35-54 years,1021.0,2865200,Romania1995,1756,Boomers
Romania,1995,male,75+ years,99.0,313200,Romania1995,1756,G.I. Generation
Romania,1995,male,55-74 years,579.0,2038700,Romania1995,1756,Silent
Romania,1995,male,25-34 years,323.0,1605100,Romania1995,1756,Generation X
Romania,1995,male,15-24 years,223.0,1929800,Romania1995,1756,Generation X
Romania,1995,female,55-74 years,193.0,2432500,Romania1995,1756,Silent
Romania,1995,female,75+ years,35.0,523500,Romania1995,1756,G.I. Generation
Romania,1995,female,35-54 years,191.0,2913000,Romania1995,1756,Boomers
Romania,1995,female,25-34 years,65.0,1560400,Romania1995,1756,Generation X
Romania,1995,female,15-24 years,49.0,1855500,Romania1995,1756,Generation X
Romania,1995,male,5-14 years,11.0,1741700,Romania1995,1756,Millenials
Romania,1995,female,5-14 years,4.0,1672700,Romania1995,1756,Millenials
Romania,1996,male,35-54 years,1059.0,2874300,Romania1996,1738,Boomers
Romania,1996,male,75+ years,110.0,314000,Romania1996,1738,G.I. Generation
Romania,1996,male,55-74 years,615.0,2023700,Romania1996,1738,Silent
Romania,1996,male,25-34 years,302.0,1629200,Romania1996,1738,Generation X
Romania,1996,male,15-24 years,234.0,1940800,Romania1996,1738,Generation X
